|Run	|Epoch	#UnitErr	#PctErr	#PctCor	#CosDiff	#PerTrlMSec	#V4 ActAvg	#V4 Hog	#V4 Dead	#V4 Gnmda	#V4 GgabaB	#IT ActAvg	#IT Hog	#IT Dead	#IT Gnmda	#IT GgabaB	#Output ActAvg	#Output Hog	#Output Dead	#Output Gnmda	#Output GgabaB
0	107	0.025	0.46	0.54	0.6462	193.7	0.06402	0	0.392	0.07752	0.1825	0.1204	0	0.1172	0.08219	0.06764	0.04341	0	0.1	0.02302	0.00113
0	108	0.0285	0.52	0.48	0.6203	192.3	0.06452	0	0.3916	0.0915	0.1546	0.1216	0	0.1172	0.0785	0.1296	0.04263	0	0.1	0.0215	0.002176
0	109	0.033	0.59	0.41	0.5482	192.7	0.06319	0	0.3932	0.07626	0.1443	0.1216	0	0.1172	0.07286	0.1747	0.04323	0	0.1	0.01039	0.001543
0	110	0.036	0.63	0.37	0.5633	193.1	0.06423	0	0.3936	0.1107	0.3116	0.1216	0	0.1211	0.1299	0.3592	0.04394	0	0.1	0.01177	0.002956
0	111	0.034	0.61	0.39	0.597	192	0.06554	0	0.3924	0.0933	0.273	0.1238	0	0.1211	0.1186	0.1916	0.04339	0	0.1	0.01622	0.002369
0	112	0.0275	0.53	0.47	0.5893	192.4	0.06488	0	0.3932	0.1214	0.217	0.1233	0	0.125	0.1078	0.1151	0.04397	0	0.1	0.04381	0.001475
0	113	0.029	0.54	0.46	0.6043	192.8	0.06472	0	0.3912	0.08419	0.4671	0.1217	0	0.1211	0.1088	0.6202	0.04488	0	0.1	0.01638	0.003307
0	114	0.031	0.58	0.42	0.5934	194.3	0.06515	0	0.3916	0.1324	0.3336	0.1215	0	0.1133	0.1773	0.1856	0.04488	0	0.1	0.0532	0.002167
0	115	0.036	0.66	0.34	0.5489	196.4	0.06458	0	0.3912	0.09464	0.3339	0.1218	0	0.1172	0.1473	0.3524	0.04443	0	0.1	0.01281	0.003813
0	116	0.0315	0.58	0.42	0.5728	193.5	0.06395	0	0.3916	0.09798	0.2533	0.1198	0	0.1211	0.1464	0.3078	0.04432	0	0.1	0.01307	0.003434
0	117	0.028	0.52	0.48	0.6352	193.8	0.06364	0	0.3912	0.0709	0.1524	0.1184	0	0.1172	0.07801	0.1315	0.04396	0	0.1	0.01253	0.002193
0	118	0.0355	0.66	0.34	0.5322	193.6	0.0649	0	0.392	0.1081	0.2362	0.1228	0	0.1172	0.1781	0.208	0.04363	0	0.1	0.04669	0.002476
